step,host,alg,-t,t,-mr,mr,-ma,ma,-mp,mp,-p,-k,k,-i,i,-d,d,-rq,rq,-rqsize,rqsize,-nwork,nwork,-nrq,nrq,-seqwidth,seqwidth,-trial,trial,-pinning,pinning,-data,total insert succ,total erase succ,throughput,incl. queries,elapsed milliseconds,tree,footprint after prefilling,footprint at the end,footprint peak in prefill,footprint peak overall,MILLIS_TO_RUN,INS,DEL,MAXKEY,WORK_THREADS,RECLAIM_TYPE,ALLOC_TYPE,POOL_TYPE,WIDTH_SEQ,THREAD_BINDING,PREFILL,PAPI_L1_DCM,PAPI_L2_TCM,PAPI_L3_TCM,PAPI_TOT_CYC,PAPI_RES_STL,PAPI_TOT_INS,allocated~5,deallocated~2,recycled~2,pool~2,reclaim~2,total fast htm commit~2,total fast htm abort~2,total fallback commit~2,total fallback abort~2,seconds global lock is held~2,obj1type,obj1size,obj1allocated,obj2type,obj2size,obj2allocated,filename,cmd,machine
step1452,zyra,dsbench_hytm2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,72,-nrq,0,-seqwidth,48,-trial,2,-pinning,ZYRA_CLUSTER,data,56189556,56195178,11238473,112254856,10000,,,,,,10000,51157.19,5,10000,72,debra,new,none,,8,1,,8.13548,0.781915,1687.04,,1157.19,,,,,,1121839225 ,144526872 ,695947 ,30744 ,0 ,,,,,,,"step1452.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.72.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2 -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 72 -nrq 0 >> output.zyra.dsbench/step1452.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.72.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1453,zyra,dsbench_hytm2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,71,-nrq,1,-seqwidth,48,-trial,0,-pinning,ZYRA_CLUSTER,data,,,,,,,,,,,10000,5,5,10000,71,debra,new,none,,8,1,,,,,,,,,,,,8166819 ,6660210 ,60041 ,11954 ,0 ,,,,,,,"step1453.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.71.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2 -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 71 -nrq 1 >> output.zyra.dsbench/step1453.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.71.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1454,zyra,dsbench_hytm2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,71,-nrq,1,-seqwidth,48,-trial,1,-pinning,ZYRA_CLUSTER,data,,,,,,,,,,,10000,5,5,10000,71,debra,new,none,,8,1,,,,,,,,,,,,8065212 ,6365182 ,59043 ,12466 ,0 ,,,,,,,"step1454.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.71.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2 -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 71 -nrq 1 >> output.zyra.dsbench/step1454.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.71.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1455,zyra,dsbench_hytm2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,71,-nrq,1,-seqwidth,48,-trial,2,-pinning,ZYRA_CLUSTER,data,,,,,,,,,,,10000,5,5,10000,71,debra,new,none,,8,1,,,,,,,,,,,,8219159 ,6546695 ,59461 ,12140 ,0 ,,,,,,,"step1455.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.71.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2 -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 71 -nrq 1 >> output.zyra.dsbench/step1455.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.71.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1456,zyra,dsbench_hytm2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,90,-nrq,0,-seqwidth,48,-trial,0,-pinning,ZYRA_CLUSTER,data,67302663,67295829,13459849,134419270,10000,,,,,,10000,51147.78,5,10000,90,debra,new,none,,8,1,,8.80462,1.13808,1766.48,,1147.78,,,,,,1343270984 ,213960535 ,891264 ,46242 ,0 ,,,,,,,"step1456.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.90.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2 -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 90 -nrq 0 >> output.zyra.dsbench/step1456.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.90.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1457,zyra,dsbench_hytm2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,90,-nrq,0,-seqwidth,48,-trial,1,-pinning,ZYRA_CLUSTER,data,67748787,67766676,13551546,135367233,10000,,,,,,10000,51220.41,5,10000,90,debra,new,none,,8,1,,8.73394,1.12412,1748.2,,1220.41,,,,,,1352743362 ,186609093 ,891524 ,53436 ,0 ,,,,,,,"step1457.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.90.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2 -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 90 -nrq 0 >> output.zyra.dsbench/step1457.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.90.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1458,zyra,dsbench_hytm2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,90,-nrq,0,-seqwidth,48,-trial,2,-pinning,ZYRA_CLUSTER,data,67775427,67771081,13554650,135372665,10000,,,,,,10000,51176.58,5,10000,90,debra,new,none,,8,1,,8.81855,1.13455,1747.55,,1176.58,,,,,,1352780985 ,211216919 ,905529 ,54205 ,0 ,,,,,,,"step1458.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.90.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2 -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 90 -nrq 0 >> output.zyra.dsbench/step1458.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.90.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1459,zyra,dsbench_hytm2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,89,-nrq,1,-seqwidth,48,-trial,0,-pinning,ZYRA_CLUSTER,data,,,,,,,,,,,10000,5,5,10000,89,debra,new,none,,8,1,,,,,,,,,,,,8808103 ,8345158 ,74614 ,14496 ,0 ,,,,,,,"step1459.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.89.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2 -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 89 -nrq 1 >> output.zyra.dsbench/step1459.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.89.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1045,zyra,dsbench_hytm2_3path,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,71,-nrq,1,-seqwidth,48,-trial,0,-pinning,ZYRA_CLUSTER,data,,,,,,,,,,,10000,20,20,10000,71,debra,new,none,,8,1,,,,,,,,,,,,114204 ,6477517 ,39664 ,6807 ,0 ,,,,,,,"step1045.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.71.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2_3path -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 71 -nrq 1 >> output.zyra.dsbench/step1045.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.71.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step145,zyra,dsbench_hytm2_3path,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,100000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,125,-nrq,1,-seqwidth,48,-trial,0,-pinning,ZYRA_CLUSTER,data,,,,,,,,,,,10000,20,20,100000,125,debra,new,none,,8,1,,,,,,,,,,,,12544 ,7880179 ,44269 ,2410 ,0 ,,,,,,,"step145.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.125.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2_3path -t 10000 -mr debra -ma new -mp none -p -k 100000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 125 -nrq 1 >> output.zyra.dsbench/step145.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.100000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.125.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1460,zyra,dsbench_hytm2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,89,-nrq,1,-seqwidth,48,-trial,1,-pinning,ZYRA_CLUSTER,data,,,,,,,,,,,10000,5,5,10000,89,debra,new,none,,8,1,,,,,,,,,,,,8171027 ,9722190 ,62092 ,9906 ,0 ,,,,,,,"step1460.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.89.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2 -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 89 -nrq 1 >> output.zyra.dsbench/step1460.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.89.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1461,zyra,dsbench_hytm2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,89,-nrq,1,-seqwidth,48,-trial,2,-pinning,ZYRA_CLUSTER,data,,,,,,,,,,,10000,5,5,10000,89,debra,new,none,,8,1,,,,,,,,,,,,9470412 ,8913523 ,81817 ,15147 ,0 ,,,,,,,"step1461.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.89.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2 -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 89 -nrq 1 >> output.zyra.dsbench/step1461.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.89.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1462,zyra,dsbench_hytm2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,108,-nrq,0,-seqwidth,48,-trial,0,-pinning,ZYRA_CLUSTER,data,78221198,78246320,15646751,156281916,10000,,,,,,10000,51104.21,5,10000,108,debra,new,none,,8,1,,8.80506,1.15058,1817.75,,1104.21,,,,,,1561708607 ,233705553 ,1075547 ,70646 ,0 ,,,,,,,"step1462.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.108.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2 -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 108 -nrq 0 >> output.zyra.dsbench/step1462.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.108.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1463,zyra,dsbench_hytm2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,108,-nrq,0,-seqwidth,48,-trial,1,-pinning,ZYRA_CLUSTER,data,76003508,76023440,15202694,151859780,10000,,,,,,10000,51207.97,5,10000,108,debra,new,none,,8,1,,8.7493,1.14468,1866.17,,1207.97,,,,,,1517521003 ,236354791 ,1038187 ,77819 ,0 ,,,,,,,"step1463.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.108.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2 -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 108 -nrq 0 >> output.zyra.dsbench/step1463.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.108.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1464,zyra,dsbench_hytm2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,108,-nrq,0,-seqwidth,48,-trial,2,-pinning,ZYRA_CLUSTER,data,76863439,76866045,15372948,153571603,10000,,,,,,10000,51160.74,5,10000,108,debra,new,none,,8,1,,8.72363,1.1428,1845.21,,1160.74,,,,,,1534618552 ,235133020 ,1060637 ,76136 ,0 ,,,,,,,"step1464.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.108.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2 -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 108 -nrq 0 >> output.zyra.dsbench/step1464.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.108.-nrq.0.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1465,zyra,dsbench_hytm2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,107,-nrq,1,-seqwidth,48,-trial,0,-pinning,ZYRA_CLUSTER,data,,,,,,,,,,,10000,5,5,10000,107,debra,new,none,,8,1,,,,,,,,,,,,10030624 ,10156782 ,92877 ,25392 ,0 ,,,,,,,"step1465.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.107.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2 -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 107 -nrq 1 >> output.zyra.dsbench/step1465.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.107.-nrq.1.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1466,zyra,dsbench_hytm2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,107,-nrq,1,-seqwidth,48,-trial,1,-pinning,ZYRA_CLUSTER,data,,,,,,,,,,,10000,5,5,10000,107,debra,new,none,,8,1,,,,,,,,,,,,10002637 ,10396247 ,90811 ,23903 ,0 ,,,,,,,"step1466.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.107.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2 -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 107 -nrq 1 >> output.zyra.dsbench/step1466.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.107.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1467,zyra,dsbench_hytm2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,107,-nrq,1,-seqwidth,48,-trial,2,-pinning,ZYRA_CLUSTER,data,,,,,,,,,,,10000,5,5,10000,107,debra,new,none,,8,1,,,,,,,,,,,,10017432 ,10245076 ,92355 ,24017 ,0 ,,,,,,,"step1467.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.107.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2 -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 107 -nrq 1 >> output.zyra.dsbench/step1467.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.107.-nrq.1.-seqwidth.48.-trial.2.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1468,zyra,dsbench_hytm2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,126,-nrq,0,-seqwidth,48,-trial,0,-pinning,ZYRA_CLUSTER,data,86074692,86066013,17214070,171952100,10000,,,,,,10000,51195.79,5,10000,126,debra,new,none,,8,1,,9.4645,1.45693,1921.11,,1195.79,,,,,,1718156169 ,292406809 ,1290732 ,108425 ,0 ,,,,,,,"step1468.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.126.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2 -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 126 -nrq 0 >> output.zyra.dsbench/step1468.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.126.-nrq.0.-seqwidth.48.-trial.0.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1046,zyra,dsbench_hytm2_3path,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,20,-d,20,-rq,0,-rqsize,256,-nwork,71,-nrq,1,-seqwidth,48,-trial,1,-pinning,ZYRA_CLUSTER,data,,,,,,,,,,,10000,20,20,10000,71,debra,new,none,,8,1,,,,,,,,,,,,515667 ,6392904 ,41575 ,8739 ,0 ,,,,,,,"step1046.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.71.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2_3path -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 20 -d 20 -rq 0 -rqsize 256 -nwork 71 -nrq 1 >> output.zyra.dsbench/step1046.zyra.dsbench_hytm2_3path.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.20.-d.20.-rq.0.-rqsize.256.-nwork.71.-nrq.1.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
step1469,zyra,dsbench_hytm2,-t,10000,-mr,debra,-ma,new,-mp,none,-p,-k,10000,-i,5,-d,5,-rq,0,-rqsize,256,-nwork,126,-nrq,0,-seqwidth,48,-trial,1,-pinning,ZYRA_CLUSTER,data,85996422,86011650,17200807,171804188,10000,,,,,,10000,51184.26,5,10000,126,debra,new,none,,8,1,,9.44821,1.44632,1921.45,,1184.26,,,,,,1716713158 ,279453103 ,1265287 ,103122 ,0 ,,,,,,,"step1469.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.126.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data","LD_PRELOAD=../lib/libjemalloc.so  time timeout 13 numactl --interleave=all ./zyra.dsbench_hytm2 -t 10000 -mr debra -ma new -mp none -p -k 10000 -i 5 -d 5 -rq 0 -rqsize 256 -nwork 126 -nrq 0 >> output.zyra.dsbench/step1469.zyra.dsbench_hytm2.-t.10000.-mr.debra.-ma.new.-mp.none.-p.-k.10000.-i.5.-d.5.-rq.0.-rqsize.256.-nwork.126.-nrq.0.-seqwidth.48.-trial.1.-pinning.ZYRA_CLUSTER.data 2>>output.zyra.dsbench/stderr.out",zyra
